name,exp_id,run_id,Accuracy,AbsLoss,SignedLoss,A_Value_Variance,A_Value_Ex,A_Value_Smooth,DDPG_Version,buffer.m,env.U_2,ddpg.tau_decay,env.b,env.mu,env.sigma,general_settings.max_episodes,ddpg.noise_scale,env.dt
More Multiple Env and Tau ,511968893925570991,27436d2fd2e04d85b7f6231e74c9cb3a,0.76446569,0.033414222,-0.033414222,0.00125614,0.141865623,0.108451401,ShockBuffer,8,pow,none,-0.09494786,0.059874013,0.620845987,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,278837180bff4b5faac1929d6f490ca7,0.512796756,0.02549941,0.02549941,0.000184018,0.052338342,0.077837752,ShockBuffer,8,pow,linear,-7.755328906,0.20000179,0.660648919,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,27a9447182df420cb77b2615485ec642,0.718453432,0.022239668,0.022239668,1.91747E-05,0.078991082,0.10123075,DDPG,8,pow,linear,-6.00633904,0.047435959,0.292765057,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,27f7c6cfe43d4bc29a134a9e60e7bbc5,0.980016894,0.006975783,-0.006975783,8.67278E-06,0.349084021,0.342108239,ShockBuffer,8,pow,linear,-0.137953322,0.232906705,0.765709062,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,283f05e4a44c4a669fb8c2eeb9805766,0.957929634,0.004427085,-0.004427085,3.57568E-06,0.105230475,0.100803391,DDPG,8,pow,none,-0.897010437,0.133453062,0.81763344,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,286fc222c74a49eba3fadd19248c882b,0.969836192,0.006461964,0.006461964,3.62177E-05,0.214229037,0.220691,DDPG,8,pow,linear,-0.792062642,0.312743601,0.902564932,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,28e54d1c21454d73805542631a804a9c,0.749638103,0.028669925,-0.028669925,7.8905E-06,0.11451393,0.085844005,DDPG,8,pow,linear,-2.091388412,0.043712559,0.351396287,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,291c1037006048128b0b27684fa7e333,0.973386698,0.016103076,0.016103076,0.000295206,0.605076218,0.621179294,DDPG,8,pow,linear,-0.593159786,0.701098239,0.8528148,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,29eee6d614f34e7abe1fa64626473607,0.686786727,0.029703491,-0.029703491,2.90389E-15,0.094834714,0.065131223,ShockBuffer,8,pow,linear,-9.305267936,0.579796653,0.770237289,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,2a887cd7639943648c7c0ce8a129075c,0.316677338,0.064670317,0.064670317,7.39955E-05,0.094640966,0.159311283,DDPG,8,pow,none,-3.413573939,0.122836258,0.542286138,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,2add10575969444884bd737a6d33a699,0.976588101,0.011478802,-0.011478802,0.004629068,0.490297776,0.478818974,DDPG,8,pow,linear,-0.06995528,0.274078559,0.722811006,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,2c5140c4a5d7456b80e646e5d46db451,0.962860105,0.005434435,-0.005434435,2.59178E-05,0.14632339,0.140888955,DDPG,8,pow,none,-0.364176265,0.128126467,0.801174843,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,2c57b593ffab4ae49a8fdc31a8fd6c23,0.668065407,0.012544836,-0.012544836,1.07641E-05,0.037793097,0.025248261,DDPG,8,pow,linear,-4.953643993,0.066119699,0.542085464,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,2ebbebdda2c042a18b26127b4fa77e4a,0.930403466,0.015516995,-0.015516995,1.58288E-05,0.222956434,0.207439439,DDPG,8,pow,none,-1.895492089,0.618072189,0.978472007,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,2ebff1233966457d9f8e2e0dbde26c2b,0.569264069,0.092063926,-0.092063926,0.000256363,0.21373635,0.121672424,DDPG,8,pow,none,-2.646014979,0.564224801,0.850898322,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,2ec4dfd83b0e450c8c24a5532226f254,0.208399867,0.280897981,0.280897981,0.000430712,0.354848324,0.635746305,DDPG,8,pow,none,0.668477987,0.067394942,0.756895787,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,2f1dbf3e58f74fab900e78811ee46aeb,0.940830806,0.013078521,0.013078521,1.50225E-05,0.221035987,0.234114508,ShockBuffer,8,pow,linear,-0.789442791,0.364323864,0.959739584,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,2fc8155a39424325aa1e5595becb1adb,0.975715068,0.009387677,-0.009387677,0.000148959,0.386563871,0.377176194,ShockBuffer,8,pow,none,-1.346632388,0.576277765,0.797044869,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,319491ceb9364cba9e2dc6de340e3508,0.976519286,0.001676017,-0.001676017,0.000319944,0.071378458,0.069702441,ShockBuffer,8,pow,none,-2.071609956,0.056088073,0.505788143,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3217138489cf4d07952bf669017bfe88,0.791127942,0.021979706,-0.021979706,3.02062E-07,0.105230475,0.083250769,DDPG,8,pow,linear,-0.897010437,0.133453062,0.81763344,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,32388c953a954651973708dfcb91067e,0.914933207,0.019816192,0.019816192,0.000642831,0.232948621,0.252764813,ShockBuffer,8,pow,none,-0.577857387,0.205893576,0.748440798,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,331a3fdcf1304f6481a70e2a527a1010,0.901862225,0.009861176,0.009861176,0.000121284,0.100482977,0.110344153,ShockBuffer,8,pow,none,-1.47333543,0.167989144,0.822153392,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,33dcb1978e644656aae041bb2c97a4e0,0.906604782,0.050137973,0.050137973,0.000559763,0.536836617,0.586974589,DDPG,8,pow,none,-0.654729734,0.689110133,0.880764329,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3451169051484f1882dceb2f18150303,0.913955498,0.006544359,0.006544359,4.5858E-05,0.076057839,0.082602198,ShockBuffer,8,pow,none,-6.399627498,0.071428384,0.356252969,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,348e7d4b77d94941b270558f92df1b67,0.819643977,0.063999033,-0.063999033,0.000122702,0.354848324,0.290849291,DDPG,8,pow,linear,0.668477987,0.067394942,0.756895787,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,34b39c386263437383e5a25af1f4350d,0.833713234,0.013973718,0.013973718,1.5372E-07,0.084033857,0.098007575,ShockBuffer,8,pow,none,-9.316315552,0.581688226,0.819135372,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,353f018a6d904688a5da11e6fcf18003,0.318948256,0.0996538,0.0996538,0.000107429,0.14632339,0.24597719,DDPG,8,pow,linear,-0.364176265,0.128126467,0.801174843,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,35bca40dbf5b4b98bff728251963f8ef,0.970269127,0.001045388,-0.001045388,0.000130373,0.035161713,0.034116325,ShockBuffer,8,pow,none,-3.146997291,0.030353174,0.456247157,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,35c2cc31bd9343a591a1427fd824f12d,0.934619973,0.014334195,-0.014334195,0.000176403,0.219244251,0.204910056,DDPG,8,pow,none,-0.621624144,0.08797273,0.497433268,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,35e7d0546e194086a8c614ebe7d1f8a6,0.978487299,0.008303469,0.008303469,1.94526E-05,0.385979853,0.394283323,DDPG,8,pow,linear,-1.57828682,0.284083204,0.534287293,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,372c1b41bb3b426fbb9a9c618d074a8b,0.656771743,0.014919692,-0.014919692,6.20138E-06,0.043468718,0.028549026,DDPG,8,pow,none,-1.055760042,0.068698848,0.87679911,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,37b75d627bac4f2d9dc9cc62d9b4b475,0.929053983,0.012031357,-0.012031357,1.95521E-06,0.169584667,0.15755331,DDPG,8,pow,linear,-3.469158076,0.4329622,0.755820804,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,384929534453489f955381c865210d46,0.639267974,0.049934178,0.049934178,1.05168E-06,0.138424578,0.188358756,ShockBuffer,8,pow,linear,-3.988405763,0.33795943,0.699591935,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,38aac45477e0455186a9126ae50a0725,0.784869635,0.125455223,0.125455223,0.008825948,0.583159068,0.708614291,DDPG,8,pow,none,-0.543074808,0.213202194,0.486753214,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,38f577d60bc54d37a0b8c7a30346f33f,0.891354108,0.00059098,-0.00059098,3.2021E-08,0.005439503,0.004848523,DDPG,8,pow,linear,-4.36448307,0.018875895,0.804285474,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,39401eaaa14a42bcb052b8207a1bf7e8,0.478054866,0.051057203,-0.051057203,0.000316833,0.097821016,0.046763813,DDPG,8,pow,none,-6.126398076,0.20991438,0.548744236,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3a55bd073e1641188a38bc228903ad7f,0.382932059,0.060455488,0.060455488,0.000159154,0.097972175,0.158427663,DDPG,8,pow,linear,-4.714087432,0.04336168,0.27830963,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3ad6e60ebafd450ba953386f068826e2,0.639776637,0.01018099,-0.01018099,0.000137844,0.028262993,0.018082003,ShockBuffer,8,pow,linear,-0.296120169,0.007758258,0.46020401,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3b18638dab4541cc9c8e221b9d39e03b,0.183232732,0.030629464,0.030629464,2.29302E-05,0.037500846,0.06813031,DDPG,8,pow,linear,-8.739896379,0.110311195,0.549556174,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3b3d800341a743a282e7268c40eed2bb,0.897247214,0.008634007,-0.008634007,5.11721E-05,0.084026983,0.075392976,DDPG,8,pow,linear,-3.60185369,0.146968042,0.616503669,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3c356ecec1a5432fa17f05c6a4b6e932,0.406597648,0.083473459,0.083473459,6.70393E-06,0.140669242,0.224142701,DDPG,8,pow,linear,0.049908449,0.122435889,0.957132511,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3cc107b10bcb4bc7840b4f3315d7d4cc,0.899291919,0.040989391,-0.040989391,5.11505E-06,0.407011936,0.366022545,ShockBuffer,8,pow,linear,-0.690860474,0.289832205,0.648956911,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3cd98ee9466c4178a26c352712ae3267,0.949043727,0.001719331,0.001719331,3.75232E-05,0.033741312,0.035460644,ShockBuffer,8,pow,none,-7.602141955,0.055205979,0.436122778,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3dd56e3846cd4ea79dab199756e3edd2,0.723858325,0.048271401,-0.048271401,6.9102E-05,0.17480665,0.126535249,DDPG,8,pow,none,-0.342764518,0.071428674,0.551642084,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3e1e64f9466a4ff0ad699d48013e6e7f,0.998810473,0.000404669,0.000404669,0.000188302,0.3401929,0.340597569,ShockBuffer,8,pow,none,-0.600543002,0.31344831,0.758728976,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3efff09a8b404f7ab89b9875f3a89638,0.919847872,0.002704438,-0.002704438,7.21335E-07,0.033741312,0.031036874,ShockBuffer,8,pow,linear,-7.602141955,0.055205979,0.436122778,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3f8e9d704c904225af269c551ae13356,0.855228589,0.011306421,-0.011306421,0.000403038,0.078098438,0.066792017,DDPG,8,pow,none,-7.809751003,0.667044442,0.984633019,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,3ff25837ee0b41cf835b462642b4c0dc,0.908730418,0.014853398,-0.014853398,5.28182E-05,0.162742037,0.147888639,ShockBuffer,8,pow,linear,-0.851753725,0.16173627,0.732592089,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4085db70308f4cc88f9a178cdf336628,0.659684853,0.008859744,-0.008859744,0.000132515,0.026033939,0.017174195,ShockBuffer,8,pow,none,-4.274746216,0.019536486,0.377183337,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4095a1def15646dd83a57abfd148d7c3,0.728737467,0.147821664,0.147821664,0.000941398,0.544939481,0.692761145,DDPG,8,pow,linear,-0.68644314,0.427871618,0.68233359,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,414733c32d8f47db9fc8bbd218f3d392,0.972219049,0.000659973,-0.000659973,1.34216E-05,0.023756308,0.023096335,ShockBuffer,8,pow,linear,-2.489284151,0.051381198,0.787307655,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,41f3d20c5108446f9993671d96709439,0.843149056,0.007752355,0.007752355,6.95827E-15,0.04942498,0.057177335,DDPG,8,pow,linear,-6.564337971,0.217629077,0.762956445,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,42d383788fda48128cdf9d696f0d6bab,0.867785761,0.018949661,-0.018949661,4.56762E-05,0.143325419,0.124375758,ShockBuffer,8,pow,none,-4.786631235,0.791368666,0.976820828,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,42d8793f2ab4442dbc4111cd78b30954,0.788323756,0.088935335,0.088935335,0.000105796,0.420147927,0.509083262,DDPG,8,pow,none,0.56454879,0.180853991,0.994244473,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,43357e57e63d489692f2a61b22887e39,0.917174819,0.008114563,0.008114563,1.62E-05,0.097972175,0.106086738,DDPG,8,pow,none,-4.714087432,0.04336168,0.27830963,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,43652413ab794eb69f42676ef6f950fb,0.740236156,0.072422315,0.072422315,0.001339942,0.2788006,0.351222915,DDPG,8,pow,linear,-2.511184474,0.807510302,0.908239447,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,441288844c364776a689b940f1e9be4f,0.997191932,0.000983193,0.000983193,0.000388092,0.350131502,0.351114695,ShockBuffer,8,pow,none,-0.62499404,0.442849167,0.882239374,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,442a097889b44f81bf6984210ed2d2d0,0.911310327,0.00609834,0.00609834,1.09467E-05,0.068760429,0.074858769,DDPG,8,pow,none,-7.627789113,0.116463264,0.443073147,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,444ba070937b410586de447668212aaa,0.073565934,0.038059996,-0.038059996,2.02271E-05,0.04108225,0.003022254,DDPG,8,pow,linear,-4.0701836,0.11564803,0.745126771,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,450edfec687d4acda1edcfdb7e0b3e6e,0.570617824,0.059540138,-0.059540138,0.017668594,0.138664671,0.079124533,DDPG,8,pow,none,-2.6172499,0.304833835,0.779577713,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,455cec9051c241ca8592489bb6d75165,0.802339054,0.05841084,-0.05841084,2.33486E-05,0.295510274,0.237099433,DDPG,8,pow,none,-2.150611808,0.691549773,0.861842648,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,46724e01fe3944efba75481118f518ce,0.71881488,0.110386549,0.110386549,0.000284227,0.392576067,0.502962615,DDPG,8,pow,none,-1.469631989,0.667657207,0.82984836,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,46c77189094a45c9a71b01f3403b3cf1,0.962986347,0.012396085,-0.012396085,7.5669E-05,0.334905742,0.322509657,ShockBuffer,8,pow,linear,-0.898555085,0.128013259,0.448698461,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,46f6b6b3f214480a9300df6f6fb5a840,0.417177078,0.018012076,-0.018012076,4.58245E-05,0.030904886,0.01289281,DDPG,8,pow,linear,-4.903808783,0.090195419,0.703092596,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4784f72060974c20971aaed67ed31f7a,0.930555048,0.023649959,0.023649959,0.001206704,0.340556918,0.364206876,ShockBuffer,8,pow,none,-0.786578565,0.062603192,0.320768953,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,47a5694af4bb43cfb542d064440b0c5d,0.884833823,0.055094902,0.055094902,0.01706501,0.478394817,0.53348972,DDPG,8,pow,none,-1.087341688,0.091596486,0.302865217,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,48324f93504d4e95a6ec9fe60f4322a6,0.893332465,0.08925336,-0.08925336,0.001645131,0.836743434,0.747490074,DDPG,8,pow,none,0.214313898,0.492021206,0.865109774,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,48663474f7c64376b694e2d952ceb77f,0.842521522,0.022570669,0.022570669,3.91871E-09,0.143325419,0.165896088,ShockBuffer,8,pow,linear,-4.786631235,0.791368666,0.976820828,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,48d06f824b0445a39fcfc6a5585ccc47,0.916113044,0.009424706,0.009424706,1.28839E-05,0.112350079,0.121774785,DDPG,8,pow,none,-1.137181208,0.086212206,0.599207187,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,496b04a4b0b144928b2e5314bc54ae37,0.064500592,0.094874279,0.094874279,1.0859E-14,0.101415649,0.196289928,ShockBuffer,8,pow,linear,-5.108145966,0.5537648,0.945486829,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4a483a0af0294fcf8357df7d9731fc7e,0.908224813,0.043904774,0.043904774,6.99023E-05,0.478394817,0.522299591,DDPG,8,pow,linear,-1.087341688,0.091596486,0.302865217,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4a8861aeb4d34b21829af69612e1a820,0.530021224,0.009004514,-0.009004514,6.03797E-05,0.019159407,0.010154892,ShockBuffer,8,pow,none,-3.253078186,0.024911851,0.552917439,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4a95aba4659f4ebf842a021bb4f4757c,0.715115696,0.030395807,0.030395807,4.63001E-11,0.106695266,0.137091072,DDPG,8,pow,none,-6.792095935,0.58206333,0.836730114,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4bd574e74a5c4450968da1858ef1997d,0.998641096,0.00016064,0.00016064,7.38638E-06,0.11821298,0.11837362,ShockBuffer,8,pow,none,-6.070519247,0.258420119,0.556038579,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4c7f52fe1918454786ee76ed4d10ff09,0.404802397,0.052970823,-0.052970823,2.61634E-05,0.088997037,0.036026214,DDPG,8,pow,linear,-7.987560921,0.758291221,0.973664459,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4c9854b1d50a4edf8c13eb2385bbf9dc,0.871536603,0.024081659,-0.024081659,0.000224241,0.187459304,0.163377645,DDPG,8,pow,linear,-3.480549974,0.263947659,0.560582768,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4cb80ec1da7f48c7b823ae2cf6e19be6,0.952957742,0.010358482,-0.010358482,4.44874E-06,0.220195249,0.209836768,DDPG,8,pow,linear,-2.119152471,0.259729851,0.614948376,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4cc612e2eaa34e0e9a06da9a3a80a1e8,0.988119373,0.001257393,0.001257393,1.55644E-05,0.105835542,0.107092935,ShockBuffer,8,pow,none,-5.260195476,0.21322891,0.56730071,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4d7c7a95ea904cfe95a4aa4e86cbca9d,0.850046991,0.023592714,-0.023592714,0.000242764,0.157334047,0.133741333,DDPG,8,pow,linear,-2.857464992,0.566580578,0.966203238,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4d919997a8ea4da8b6d7fed60f61eeb8,0.978813429,0.002244904,0.002244904,3.9595E-13,0.105958812,0.108203716,DDPG,8,pow,none,-7.75856494,0.692892292,0.864067854,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4d98588d192c4d9dbeb2f3978764767a,0.983441449,0.005693054,-0.005693054,4.70201E-05,0.343813557,0.338120503,ShockBuffer,8,pow,none,-1.207105474,0.74051734,0.987858119,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4dcde71c2dbc4d89a60c87ee5deadd7a,0.986950376,0.008621145,0.008621145,5.93861E-06,0.660643182,0.669264327,DDPG,8,pow,linear,-0.284658951,0.460988896,0.73700058,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4e1a1bde004a44499c646171ee83dca7,0.939049927,0.009035444,0.009035444,2.21948E-06,0.148243362,0.157278805,ShockBuffer,8,pow,linear,-3.536673255,0.319496839,0.689250207,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4e6dcbcf0a3940018a346512701f9aae,0.235913396,0.028196059,-0.028196059,7.41066E-17,0.036901654,0.008705594,DDPG,8,pow,linear,-8.774217416,0.270455254,0.865932021,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4ef93b2348004c94b66a89b3f897d2f5,0.907768218,0.008622712,0.008622712,5.41245E-05,0.093489591,0.102112302,DDPG,8,pow,linear,-2.867572046,0.305675134,0.919452335,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4f54030b49d84769a4bb77a23e33eca9,0.511292378,0.096630164,-0.096630164,0.001742249,0.19772592,0.101095756,DDPG,8,pow,none,-3.705814116,0.602132128,0.804445662,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,4fa4d8cfb31240df80a5b1e1b2a8f51e,0.967230597,0.006595102,-0.006595102,7.6422E-06,0.201257914,0.194662812,ShockBuffer,8,pow,linear,-2.41433772,0.304905538,0.666120707,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5031f6409d55466ba1840854b0a1fbf2,0.956512105,0.00676075,-0.00676075,1.00115E-05,0.155462794,0.148702044,ShockBuffer,8,pow,linear,-0.300966578,0.153302506,0.870619366,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5065c9a7f20f4de7b42ff18ac34cae18,0.488323031,0.044120219,-0.044120219,8.47063E-07,0.086226705,0.042106486,DDPG,8,pow,none,-8.936712737,0.343991858,0.63362429,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,50f991e152bc4b9c93ab4a4700efcffb,0.499728336,0.051839691,0.051839691,1.70814E-05,0.103623081,0.155462773,ShockBuffer,8,pow,linear,-5.402331225,0.568400264,0.925613788,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,51d95e1674f441729a27a838f9f22301,0.943087099,0.007129566,0.007129566,2.13132E-05,0.125271529,0.132401095,DDPG,8,pow,none,-3.436835038,0.117151353,0.459103734,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,52074935a44b4bbf9e97b9e074ed8169,0.947797006,0.002260773,0.002260773,8.36402E-07,0.043307345,0.045568118,ShockBuffer,8,pow,linear,-3.808409935,0.122722234,0.76767978,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,521f75b9e4fd47008640557f9f64f55e,0.408894947,0.023799266,0.023799266,2.9781E-07,0.040262329,0.064061595,ShockBuffer,8,pow,none,-9.675001404,0.091881348,0.462360007,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,52cd17ef6bd947a5929c78013dd398da,0.996373206,0.001574502,-0.001574502,3.75929E-05,0.434130502,0.432556,ShockBuffer,8,pow,linear,0.149086556,0.137449755,0.60998498,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5313b81b6553403fb28f6afa2b067702,0.518863988,0.102979803,-0.102979803,0.000451936,0.214034702,0.111054899,DDPG,8,pow,none,-2.704308753,0.740480236,0.966409188,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,539f2cae6815461398c33e0628efef08,0.778955152,0.007669056,0.007669056,6.64726E-06,0.034694572,0.042363629,DDPG,8,pow,none,-1.661013594,0.082147166,0.94328293,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,53c25aeae0c24a829ddd023c4a63731d,0.696456282,0.135218391,0.135218391,0.006164213,0.445465952,0.580684343,DDPG,8,pow,none,-0.445215289,0.483029372,0.866190146,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,53d2c910849e4cb1b7f87f6142b1cbac,0.707185948,0.048271409,-0.048271409,6.70483E-05,0.164853458,0.116582049,DDPG,8,pow,linear,-2.552175246,0.11345582,0.440166683,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5445daf6222e405d8e1ade9556c1609d,0.977910844,0.000603216,-0.000603216,3.35608E-06,0.027308243,0.026705027,DDPG,8,pow,none,-6.107586128,0.108410935,0.747357847,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,544ddd961fc44bd8b33bd99e24f53b23,0.31526534,0.166637914,-0.166637914,0.009666367,0.243361295,0.076723381,DDPG,8,pow,none,0.5990335,0.048732837,0.706693422,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,54ec376bb7f3493f9c274e10ac175171,0.904552982,0.019207436,-0.019207436,2.55684E-05,0.201236624,0.182029189,DDPG,8,pow,linear,-2.00434071,0.511340576,0.919659422,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,558d7725941c427d9b969717c714655d,0.820694905,0.017004347,-0.017004347,4.86611E-06,0.094834714,0.077830366,ShockBuffer,8,pow,none,-9.305267936,0.579796653,0.770237289,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,56fb4e167b5c44d58d33165946b0b9a2,0.980093767,0.002614787,0.002614787,6.16013E-06,0.131355191,0.133969978,ShockBuffer,8,pow,linear,-3.385132855,0.163191391,0.532272004,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,57214738c8d44230ac7fff79fd51b389,0.827589742,0.031334302,-0.031334302,0.000312966,0.18174268,0.150408378,DDPG,8,pow,linear,-4.339193568,0.496464803,0.715283051,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5782928f1ecf413e89533208a2b003af,0.974500835,0.000963692,-0.000963692,0.000155439,0.037793097,0.036829404,DDPG,8,pow,none,-4.953643993,0.066119699,0.542085464,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,57a0c4aed8ce489088c26100b7feeacf,0.897396764,0.012073854,0.012073854,9.76953E-06,0.117675179,0.129749033,DDPG,8,pow,none,-5.014330969,0.065667129,0.304605626,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,57b7fdae0b7e43eea7e2dd5be2c29457,0.428447054,0.038319298,-0.038319298,4.41942E-05,0.067044178,0.028724881,DDPG,8,pow,linear,-6.505052181,0.090905443,0.425047582,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,57d204deddf9421c8810da4d9a17cc1e,0.670315146,0.043204452,-0.043204452,2.27043E-05,0.131047732,0.087843279,DDPG,8,pow,none,-2.239932697,0.34332209,0.899224488,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,57f6bd6638e7418b9a12af4d406ed107,0.930456479,0.013560232,0.013560232,0.000106065,0.194989154,0.208549387,ShockBuffer,8,pow,none,-2.678127409,0.216876101,0.549904453,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,585b0e7682044442bba6ce1cd480b1a0,0.951489883,0.002910212,-0.002910212,2.81213E-05,0.059991848,0.057081637,DDPG,8,pow,none,-3.353900152,0.135770447,0.720970128,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,588fcf6b6ac34d3f807ac1d818f16631,0.99170893,0.001774577,0.001774577,3.08519E-05,0.214034702,0.215809279,DDPG,8,pow,linear,-2.704308753,0.740480236,0.966409188,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,59e74d5937dd4ec1a3367b1d756b7d5e,0.917178165,0.035148943,-0.035148943,6.41789E-05,0.424392233,0.38924329,DDPG,8,pow,none,-1.02423454,0.779106862,0.952323246,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5aa88dc2bd45482ea44fd5aae7468d76,0.885986265,0.018554827,0.018554827,0.000588646,0.162742037,0.181296864,ShockBuffer,8,pow,none,-0.851753725,0.16173627,0.732592089,10000,1,0.2
More Multiple Env and Tau ,511968893925570991,5b11b9f79e1b47aa8f8af07a0ace64a4,0.944911653,0.003145078,-0.003145078,4.69424E-05,0.057091526,0.053946448,DDPG,8,pow,none,-1.979091583,0.047392112,0.527867935,10000,1,0.2
